name,lat,long
Brisbane  Qld  Aust,-27.4697707,153.0251235
Sydney & Grenoble,-33.8688197,151.2092955
7902.0,,
Macedon Ranges,-37.3663141,144.6972774
7904.0,,
"Banff, Alberta",51.1783629,-115.5707694
maternity leave,48.4249827,-123.3696486
Brisbane/Sunshine Coast,-27.4805462,153.0209205
"Münster, Deutschland",51.9606649,7.6261347
NE Victoria,-37.4713077,144.7851531
Melbourne but I tour worldwide,-37.8136276,144.9630576
"Beaumaris, Victoria",-37.983,145.0434
7912.0,,
Earth - Australia - Tasmania,-41.4545196,145.9706647
"Sutherland, Sydney",-34.03314,151.0583
"Gubbi Gubbi Land, Qld, Aus.",-20.9175738,142.7027956
Olivia’s World,28.0805368,-82.7379
7917.0,,
The moon,30.4355884,-84.2658134
Nine News Sydney,-33.837911,151.209896
Sydney Tasmania,-42.8809022,147.3253428
the world,37.09024,-95.712891
EcksEcksEcksEcks,37.721955,-97.2881177
Wiradjuri (NSW) ,-33.0890208,147.1487638
Derry City,54.9690778,-7.195835100000001
"Toronto, Australia",-33.016194,151.582583
la bush,30.6088011,-89.9000731
"ÜT: -34.441509,150.863682",30.2849185,-97.7340567
7928.0,,
Womerah South,-33.2688387,150.7672459
Second to the right.....,39.6885179,-104.9806201
perth • she/they ,-31.9505269,115.8604572
sydney | she/her,-33.8688197,151.2092955
"South Yarra, Melbourne",-37.84,144.989
Reynella East,-35.09,138.55
Darlinghurst,-33.8780176,151.2204441
"Geelong/Melbourne, Australia",-38.1499181,144.3617186
"Sydney, Hong Kong, Paris",-33.8612862,151.2065374
"Central Coast, NSW ",-33.3208415,151.2335592
"Hardys Bay, New South Wales",-33.5274036,151.3545607
 australia,-25.274398,133.775136
Cadigal Country / Sydney,-33.8688197,151.2092955
"Chatswood, Sydney, Australia",-33.80077,151.1796
Melb,-37.8136276,144.9630576
"Lausanne, Switzerland. Birming",46.5196535,6.6322734
"Perthville, NSW",-33.5104967,149.5548753
"Trier, Deutschland",49.749992,6.6371433
7947.0,,
"Sydney , New South Wales",-33.8688197,151.2092955
"Warrnambool, Victoria",-38.3686779,142.4982086
Right Here,42.32974970000001,-122.8736303
7951.0,,
Imaginationland,40.10682329999999,-74.9392355
"Townsville, QLD",-19.2589635,146.8169483
"Sydney, Gadigal country, Australia",-33.8688197,151.2092955
BNE - QLD - AUSTRALIA,-27.4697707,153.0251235
State of Annoyance,41.939662,-87.651335
Tauranga,-37.68779749999999,176.1651295
7958.0,,
7959.0,,
Bibbulmun Country,-31.9731614,116.060492
"Wimmera, Vic, Australia",-36.3131369,142.3613378
Sydney | Eora Nation,-33.863254,151.2035745
"Mungindi, Via Tamworth/Sydney",-28.9692779,148.9888237
"Wangaratta, Vic",-36.3682777,146.3172149
World Wide Web,42.3593227,-71.0548233
Dublin / London,53.3409409,-6.2587594
"Gilgandra, New South Wales",-31.6952312,148.6558441
Doha/Melbourne,-37.6690123,144.8410273
"fitzroy, melbourne",-37.801111,144.978889
7970.0,,
7971.0,,
Centretown,45.415339,-75.696404
Melbourne. Yirol. ,6.5609799,30.5020001
"East Geelong, Victoria",-38.162,144.3802
7975.0,,
deep end. ,36.5472597,-94.4846981
"Rosebud, Victoria, Australia",-38.356,144.918
Victoria 3006,-37.8245483,144.963937
"Central Coast, NSW. Australia ",-33.3208415,151.2335592
Woorabinda (Ghangalu - Wadja),-24.1326508,149.4567091
"Derby, England, UK",52.9225301,-1.4746186
In the Asia Pacific,37.7766278,-122.4505145
ok Melbourne,35.0077519,-97.092877
"Darling Point, Sydney",-33.87021,151.23746
Argyle WA,48.5145436,-123.0196235
7986.0,,
"Clunes, Clunes (Vic.)",-37.3027684,143.78203
"Sydney via London, Dublin & NY",-33.8688197,151.2092955
"Elwood, Melbourne",-37.884,144.986
r-town,39.3720216,-76.8071411
7991.0,,
Melbourne via Ireland,-37.8161572,144.9572088
Sydney (sporadically),-33.8688197,151.2092955
Sydney's Northern Beaches. Tas,-33.8688197,151.2092955
"Adelaide, Australua",-34.9284989,138.6007456
Camp Half Blood,33.9431463,-84.2152691
"Trinity Beach, Cairns",-16.783333,145.7
7998.0,,
"Sydney, Aust",-33.8688197,151.2092955
"Richmond, Tasmania",-42.73333299999999,147.433333
8001.0,,
"Gymea, Sydney",-34.0333,151.08556
Darwin Australia ,-12.4634403,130.8456418
8004.0,,
anywhere but here,47.845864,-122.2931649
8006.0,,
"Takamatsu-shi, Kagawa",34.342542,134.0465405
Ngunnawal,-35.175833,149.109167
8009.0,,
Cronulla,-34.05744,151.15219
Melbourne Australia.,-37.8136276,144.9630576
8012.0,,
Melbourne / Wurundjeri Land,-37.8025757,145.0044112
8014.0,,
"Warringah, NSW",-33.6641797,151.2102442
Exiled in Sydney,-33.9088581,151.1796361
8017.0,,
"Hoenn Region (Sydney, Aus)",-33.8688197,151.2092955
"Perth, Western Australia, Aust",-31.9505269,115.8604572
Bangalow,-28.68642969999999,153.5224671
here and there,47.8088615,-122.3867877
"Darug + Gundungurra Lands, NSW",-31.2532183,146.921099
"Elsternwick, VIC",-37.887,145.006
Melboune,-37.8136276,144.9630576
"Wonthaggi, Victoria",-38.6089501,145.5911028
8026.0,,
8027.0,,
8028.0,,
"Newcastle, NSW. ",-32.9282712,151.7816802
"Duluth, MN",46.78667189999999,-92.1004852
8031.0,,
"so far down under (melb, aus)",-37.8140764,144.9598588
My Mind.,34.1778147,-94.7847554
New Zealand West Coast,-42.6919232,171.3399414
Shark Australia,-34.7424516,135.8725844
Left of Centre.,43.64672789999999,-79.92230769999999
"Kiama, NSW, Australia",-34.6738221,150.8443706
"Strathalbyn, South Australia",-35.2502302,138.8978915
"Queen's Park, London",51.5345448,-0.2043853
"Narrandera, Wiradjuri Land",-34.73798240000001,146.557684
"Victoria, Australia, Earth",-37.799929,144.984332
Christchurch / Brisbane / Suva,-43.5320544,172.6362254
"Gold Coast, AU",-28.016667,153.4
"Cobram, Victoria",-35.966667,145.65
"Wang, Thailand",17.1172958,99.06822059999999
Paraparaumu Beach,-40.8932476,174.9797634
8047.0,,
"Petersham, NSW",-33.8961,151.1543
"Ruislip, london ",51.5758719,-0.421236
8050.0,,
Brisbane | New York,40.7127753,-74.0059728
8052.0,,
8053.0,,
The Mallee,-34.1453595,142.2618079
London and Cape Town,-33.9043453,18.4197613
"-33.886039,151.162543",-33.8859334,151.162671
" Adelaide, Oz Kaurna Land",-34.9284989,138.6007456
8058.0,,
Melbourne via Perth,-31.9515617,115.8513413
8060.0,,
Melbourne ✈️ Berlin ✈️ SoCal,52.52000659999999,13.404954
8062.0,,
Pune. Kolkata ❤,18.5204303,73.8567437
"Ballarat, Victoria ",-37.5621587,143.8502556
"Devonport, Tasmania",-41.1770585,146.3451775
Kulin Land (Melbourne),-37.8136276,144.9630576
"Sydney, 🇦🇺",-33.8688197,151.2092955
"not Sydney, New South Wales",-33.877539,151.2049148
8069.0,,
"ÜT: -35.245557,149.130777",30.2849185,-97.7340567
South Awestralia,-30.0002315,136.2091547
"Griffith, NSW / Wiradjuri Country",-34.2800883,146.0455313
"Matsumoto-shi, Nagano",36.2380434,137.9719897
"Mayfield, Newcastle, NSW",-32.89742,151.73643
8075.0,,
"Melton, Victoria, Australia",-37.66914209999999,144.5437205
8077.0,,
"Canowindra, New South Wales",-33.566667,148.666667
Middle East of Oz..,29.2985278,42.5509603
I live by the river,37.3463577,-119.6403593
8081.0,,
International waters,46.9115589,-96.79508349999999
Aotearoa New Zealand,-40.900557,174.885971
"Auckland Region, New Zealand",-36.7422814,174.5222189
8085.0,,
8086.0,,
"Rowville, Victoria, Australia",-37.937,145.229
"Port Pirie, South Australia",-33.1708294,138.0088567
"Perth, West Australia",-31.9505269,115.8604572
"Adelaide, South Australia.",-34.9284989,138.6007456
Bankstown,-33.91817,151.03497
"Leeds, ex Adelaide",-34.9284989,138.6007456
"Kuching, Sarawak",1.553504,110.3592927
Brisbane / Manchester,-27.4785775,152.7661934
"Braddon, Canberra",-35.271944,149.135556
8096.0,,
"Lancashire, UK",53.7632254,-2.7044052
"Thornbury, Melbourne",-37.76,145.007
"the river, North of",41.89238479999999,-87.6340749
8100.0,,
Sydney & Byron Bay,-33.864967,151.2077854
Melbourne town.,-37.8136276,144.9630576
8103.0,,
"Perth, Land Down Under",-31.9505269,115.8604572
"Marrickville, New South Wales",-33.9051,151.1551
Sunshine Coast ..Australia,-26.65,153.066667
Naarm/Melbourne,-37.8136276,144.9630576
The Retirement Village. ,36.289333,-94.1500531
8109.0,,
8110.0,,
Londontown☔️ via Sydney☀️🐨,-33.8688197,151.2092955
8112.0,,
8113.0,,
Heathcote (NSW),-34.08506,151.00808
"Northfield Ward, Sth Australia",-34.8507485,138.6213476
SE outer bayside Melbourne,-37.909842,144.994411
North Ringwood,-37.799883,145.226877
"Wurundjeri Land, Melbourne ",-37.8025757,145.0044112
8119.0,,
"Ngunnawal Land, ACT Australia",-35.4734679,149.0123679
8121.0,,
Travelin',44.4084492,-68.3498015
8123.0,,
"Kingscliff, Oz",-28.2645938,153.5776602
NSW Nationals,-33.8660279,151.2082635
Xanadu ,36.7060424,-76.2377551
"Brisbane, QLD ",-27.4697707,153.0251235
8128.0,,
"Clayfield, Brisbane",-27.418,153.057
8130.0,,
"Banbury, England",52.0629009,-1.339775
"Newcastle, Straya",-32.9282712,151.7816802
"Brisbane, Aus, Earth",-27.4697707,153.0251235
St. George region,37.0965278,-113.5684164
8135.0,,
Uni Sydney - Engineering,-33.888212,151.194142
"Woden Valley, Canberra",-35.3452,149.095
"The Oaks, NSW",-34.0768,150.571
Somewhere in Western Australia,-31.9505269,115.8604572
Ettamogah NSW,-36.0026378,146.9395626
Lillyfield,35.6395239,-97.4734249
"Hobart,Tasmania, Australia",-42.8821377,147.3271949
8143.0,,
"Manly, Australia",-33.8060158,151.2947775
8145.0,,
Sydney's Northern Beaches,-33.7673469,151.2982279
"Bailiwick of Jersey, United Kingdom",49.214439,-2.13125
8148.0,,
Casino NSW Australia,-28.866667,153.05
"-28.079933,153.412872",-28.0802694,153.4123824
"Upper Ferntree Gully, Melbourne",-37.895,145.31
Cairns Qld,-16.9185514,145.7780548
Existence (which seems like England),52.3555177,-1.1743197
"Chennai,Tamilnadu,India",13.0826802,80.2707184
8155.0,,
"Wembley Rd, Woodridge Qld 4114",-27.6481681,153.0867022
8157.0,,
Outback Australia,-33.7234674,150.9386529
8159.0,,
8160.0,,
"Kaurna land, ADL, Australia",-34.9461557,138.5332378
8162.0,,
"Lakes Entrance, VIC",-37.8511185,147.995821
Sydney Australia(somewhere),-33.8688197,151.2092955
indi,47.6097235,-122.3431091
"Brisbane, QLD, Australia 🇦🇺",-27.4697707,153.0251235
8167.0,,
"Canberra, Australia ",-35.2809368,149.1300092
"Melbourne, AU / Hermosillo, MX",-37.8136276,144.9630576
8170.0,,
The Serengeti,-2.1539944,34.6856509
chavez ravine baybeeee,34.067789,-118.2395182
"Mount Lawley, Perth (WA)",-31.9345,115.8722
"Yokohama City, Kanagawa",35.4436739,139.6379639
Tamworth in sunny NSW,-31.093848,150.934135
Coonawawarra,-37.28746,140.8553875
The World ,37.09024,-95.712891
Whadjuck Ngoongar land/Perth,-32.0253019,115.9466943
8179.0,,
Nanya,37.3670674,-121.9196816
"Kalbarri, Western Australia ",-27.720376,114.162514
8182.0,,
"Barossa Valley, South Australia",-34.5333333,138.95
Warrnambool VIC,-38.3686779,142.4982086
8185.0,,
"Sunbury, Australia",-37.581111,144.713889
8187.0,,
Places.,37.5146161,-95.8491375
Canada - Australia,45.4208307,-75.6989356
8190.0,,
"Bangalow, NSW",-28.68642969999999,153.5224671
"canberra, au",-35.2809368,149.1300092
Western Sydney somewhere,-33.8688197,151.2092955
8194.0,,
"Thornbury, Victoria, Australia",-37.76,145.007
"West Pennant Hills, Sydney",-33.74504,151.04697
"Gippsland Lakes, Australia",-38.0,147.65
James' Blue House Free School,39.0173928,-94.25938839999999
"Braddon, Canberra - Australia",-35.271944,149.135556
8200.0,,
"Ngunnawal country, Australia",-35.175833,149.109167
"VIC, Australia",-37.4713077,144.7851531
"Oe-machi, Yamagata",38.3807324,140.2068294
A LAND DOWN UNDER,40.9451554,-73.06749769999999
Sydney - Hong Kong - Shanghai - London,-33.8688197,151.2092955
"(Meanjin) Brisbane, Australia",-27.4697707,153.0251235
8207.0,,
"Tathra, New South Wales",-36.7360215,149.9674229
Perth Wa,-31.9505269,115.8604572
Auckland/Byron Bay,-36.8434622,174.7569565
"Grenfell, New South Wales",-33.8918989,148.1541984
"Seacliff Park, Adelaide",-35.031,138.532
Noosa,-26.3645433,152.9676695
8214.0,,
"Kaurna, Australia",-35.0207009,138.5629875
8216.0,,
"42 Wallaby Way, Sydney.",-33.7560119,150.6038367
8218.0,,
8219.0,,
"Kiama, New South Wales",-34.6738221,150.8443706
8221.0,,
Narrm (melbourne),-37.8136276,144.9630576
Perth Australia - maybe...,-31.9609106,115.8321929
Karuah NSW,-32.6435096,151.9754691
"York Town, Tasmania PDR",-41.1601987,146.7560648
Pale blue dot,43.2626969,-79.866193
"North Lakes, Brisbane",-27.234167,153.020556
Boca Raton- FL - /USA,26.3683064,-80.1289321
"Sydney, Oz",-33.8688197,151.2092955
Ummm. Geelong?,-38.1499181,144.3617186
"Unley Oval, Norwood SA",-34.9501411,138.6121099
melbourne city,-37.8136276,144.9630576
54 Victoria Street Carlton,-37.8064628,144.9664247
"oh, about 28S 153E",40.4172871,-82.90712300000001
8235.0,,
8236.0,,
"Rockhampton, QLD, Australia",-23.3790772,150.510016
sleeping,36.031286,-95.89084799999999
"Nuevo León, México",25.592172,-99.99619469999999
"Jamberoo, Australia",-34.65,150.783333
"Canberra Central, Canberra",-35.2809368,149.1300092
"Wheelers Hill, Australia",-37.899,145.183
"Tower 39-Queensland, Australia",-20.9175738,142.7027956
"Melbourne, Australia,",-37.8136276,144.9630576
"East Maitland, Maitland (NSW)",-32.7383988,151.5492182
"Whadjuk Country | Perth, AU",-32.0253019,115.9466943
DOTA,35.7945204,-91.3779098
8248.0,,
"UTS, Sydney, Australia",-33.8832376,151.2004942
NSW Riverina,-35.1081689,147.3598323
"Camden Haven, NSW Australia",-31.647,152.809
Melbourne - where else?,-37.8136276,144.9630576
"Brisneyland, QLD",-27.4697707,153.0251235
Hunter Valley  NSW,-32.1932173,151.700565
"Brisbane & Sydney, Australia",-33.8786743,151.2117896
8256.0,,
"Melb, AUS | she/her",-37.817242,144.959765
Richmond 3121 (Quo-yung),-37.823,144.998
"Holden Centre, Melbourne",-37.8232614,144.9791624
8260.0,,
 Sydney ,-33.8688197,151.2092955
" O2 Arena - December 10, 2007",51.503038,0.0031543
"Sthn Radelaide, SA, Australia",-34.9225628,138.6079692
8264.0,,
Mentally in NYC,40.75318,-73.99322579999999
8266.0,,
No longer London but Australia,51.5073509,-0.1277583
8268.0,,
"Ranelagh, Tasmania",-43.016667,147.033333
8270.0,,
"Strathpine, Brisbane",-27.3013875,152.9882693
"🇦🇺Central Queensland, Australia (from North East Victoria, Australia)",-20.9175738,142.7027956
8273.0,,
"Brisbane, Aus",-27.4697707,153.0251235
Frankfurt am Main,50.1109221,8.6821267
Australia and USA,37.09024,-95.712891
University of Wollongong,-34.4054039,150.87843
Youtube,33.976817,-118.407293
GLEBE,-33.87978,151.18541
8280.0,,
"Shibuya-ku, Tokyo",35.6619707,139.703795
"Geelong, Victoria, Australia ",-38.1499181,144.3617186
SBS Sydney,-33.816426,151.190096
South West Victoria,-37.4713077,144.7851531
8285.0,,
Las Vegas | LA | Canberra,36.1699412,-115.1398296
"Queensland, New Farm",-27.468,153.048
gallifrey,33.946647,-118.3848014
"Mullumbimby, New South Wales",-28.5469354,153.4969812
Ocean Grove Australia,-38.25,144.516667
AUS • CT,41.6032207,-73.087749
Naarm / Melbourne,-37.8136276,144.9630576
8293.0,,
burn city,38.8225486,-86.8869483
"Shitters' Ditch, NSW",-31.2532183,146.921099
8296.0,,
"-31.929485,115.827036",-31.936,115.814
"The Web, via Melbourne",-37.8136276,144.9630576
"Port Stephens, Australia.",-32.7684603,151.8409214
"Yarra Glen, Victoria",-37.648889,145.371944
"Canberra AU, ",-35.2809368,149.1300092
somewhere else,37.97787810000001,-122.2927379
Indonesia • Malaysia,2.9264666,101.6863239
"Melbourne / Sydney, Australia",-37.8103186,144.9610468
8305.0,,
"Sydney : Gadigal Land, NSW",-33.8688197,151.2092955
"newcastle, nsw",-32.9282712,151.7816802
"Beautiful Cairns, QLD, AUS. ",-16.91771,145.768788
Gol Gol NSW,-34.166667,142.216667
Greater NYC area,40.7127761,-74.0059544
8311.0,,
Sydney (AU),-33.8688197,151.2092955
Adelaide/Melbourne,-34.9060004,138.6088932
rabbit hole. Alice,44.3766,-89.3374
"Red Centre, NT",-23.698042,133.8807471
A Land Down Under,40.9451554,-73.06749769999999
8317.0,,
"Forrestfield, Western Australia",-31.98,115.993611
8319.0,,
"ADELAIDE, AUSTRALIA ",-34.9284989,138.6007456
8321.0,,
Melbourne Victoria ,-37.8136276,144.9630576
bunbury,-33.325636,115.6396494
"Sproston Green, Cheshire",53.198715,-2.4001199
Wyndham-Werribee-Lalor,-37.9048445,144.6556438
8326.0,,
Los Angeles / Australia,34.0594689,-118.413944
Zone 3 Melbourne,-37.8176845,144.9732039
"Melbourne, FL",28.0836269,-80.60810889999999
8330.0,,
"Wheelers Hill, VIC 3150",-37.899,145.183
NW NSW,-31.2532183,146.921099
8333.0,,
"Chirnside Park, Melbourne",-37.754,145.327
"-33.875613,151.176672",-33.8754475,151.1762773
SYDNEY Australia,-33.8688197,151.2092955
"Newcastle, AUS",-32.9282712,151.7816802
"3065, Australia",-37.7974551,144.9804594
#ThisIsAustralia,-28.0035093,153.4281399
8340.0,,
8341.0,,
"Mparntwe (Alice Springs), NT, Australia",-23.698042,133.8807471
Sydney|Coffs Harbour|AUSTRALIA,-30.298612,153.1093922
"NSW #Worimi country, Australia",-31.2532183,146.921099
"Kew East, Melbourne",-37.796944,145.056944
Port Douglas,-16.483611,145.465278
Australia & South-East Asia,1.298811,103.846127
astroworld,29.6774067,-95.4075459
"St Lucia, Brisbane",-27.5,153.0
8350.0,,
Melbourne. Earth,-37.7971192,144.96501
"Shepparton, Vic",-36.383333,145.4
8353.0,,
"South Bank, Queensland",-27.476268,153.021954
"Darwin, Northern Territory, Au",-12.4634403,130.8456418
Otepoti Dunedin,-45.8787605,170.5027976
Zanzibar,-6.135729500000001,39.3621196
8358.0,,
Melbourne. ,-37.8136276,144.9630576
Red Planet Centralia   ,40.8042541,-76.3405035
"Yackandandah, NE Victoria Aust",-36.313056,146.839167
Bris-Vegas,-27.575834,152.960501
"Breeza, New South Wales",-31.2495385,150.463854
Narrabeen Mosman Sydney New South Wales,-33.7231,151.2952
Australind,-33.28,115.726
Brisbane AU + Various Airports,-27.3942144,153.1218303
Atlantis,25.084653,-77.32348999999999
Melbourne (Wurundjeri Land),-37.8025757,145.0044112
8369.0,,
army | once,37.0588567,-94.48076669999999
8371.0,,
"Ipswich, Australia",-27.623,152.76
"𝙱𝚛𝚒𝚜𝚋𝚊𝚗𝚎, 𝙰𝚞𝚜𝚝𝚛𝚊𝚕𝚒𝚊",-27.4697707,153.0251235
8374.0,,
"Bacchus Marsh, Victoria",-37.6763789,144.4463206
8376.0,,
"Caulfield, Melbourne",-37.884,145.0266
Northern Beaches,42.7429704,-87.78063759999999
"Riverton, South Australia",-34.1656996,138.7649641
"Northern Beaches, Sydney",-33.8084895,151.2915884
Derry,54.9966124,-7.3085748
Northern Australia,-19.4914108,132.5509603
Australia & New Zealand,-41.2714314,174.7809421
"Porepunkah, Victoria",-36.694433,146.9264143
"Katanning, Western Australia",-33.6893674,117.555118
"Wedderburn & Bendigo, Victoria",-36.416667,143.616667
Docked in Melbourne,-37.8252608,144.9522412
WOØLLONGONG,-34.4278121,150.8930607
8389.0,,
Hinter Wonderland,38.5927265,-121.438826
8391.0,,
8392.0,,
Brisbane/Meanjin,-27.4697707,153.0251235
8394.0,,
"Lindfield, NSW",-33.77674,151.17119
Where the grass is greener,35.0623199,-85.51960150000001
Perth - Australia ,-31.9505269,115.8604572
"Fort Collins, CO",40.5852602,-105.084423
"The semi-rural fringe, Sydney",-33.8688197,151.2092955
"Ipswich, Queensland",-27.623,152.76
"Oakland, California ",37.8043637,-122.2711137
seoul/syd,37.566535,126.9779692
8403.0,,
"Reservoir, Victoria ",-37.71305600000001,145.011944
"Sydney, probably.",-33.8688197,151.2092955
"Kiewa, Vic, Aust",-36.2732078,147.019899
"150 Elizabeth St, Hobart TAS",-42.8797352,147.3234737
Bondi,-33.8914755,151.2766845
In Your Pocket,38.8990845,-77.00849529999999
Sydney / Toronto,43.6466078,-79.407532
Sydney / on your podcast app,-33.8688197,151.2092955
Melbourne|Perth|Christchurch,-43.5320544,172.6362254
"37.787831,-122.211797",37.7878272,-122.211739
8414.0,,
"Bass Coast Vic, Aus.",-38.5087582,145.5358152
The Three Broomsticks,34.138855,-118.3542585
Somewhere yummy,-37.8615964,145.2810914
In your computer,36.846794,-76.137258
Canada/Australia,45.4208307,-75.6989356
"Sylvania Waters, Australia",-34.02318,151.11156
"Diggers Rest, Victoria",-37.628056,144.721111
"Easton,Pennsylvania",40.688432,-75.2207323
8423.0,,
"Dysart, Queensland",-22.5883507,148.3498231
Collingwood,44.50076869999999,-80.2169047
"25 Banyan Street, Warrnambool, Victoria",-38.3865715,142.484234
"Usually Hobart, Tasmania",-42.8821377,147.3271949
8428.0,,
8429.0,,
8430.0,,
"Sydney, mostly",-33.8523063,151.2107871
"Campbelltown,NSW,Australia",-34.065,150.814167
Marrickville+Sydney+Australia,-33.9051,151.1551
8434.0,,
8435.0,,
"Mackay, Queensland, Australia",-21.1424956,149.1821469
Great Southern,37.05329529999999,-95.7077643
Australia loves you,-37.803363,144.98333
Burnside Heights,-37.727,144.76
8440.0,,
"Mossman, Queensland",-16.45,145.373333
ASX,32.6062051,-83.6602766
"Nhulunbuy, Northern Territory",-12.1825,136.781944
8444.0,,
8445.0,,
" Bendigo, Australia",-36.7570157,144.2793906
8447.0,,
Magnificent Auckland,-36.8484597,174.7633315
Sydney 🔜 Global,-33.8688197,151.2092955
"Bay and Basin, Australia",-35.0746956,150.6628789
8451.0,,
strathfield nsw,-33.88081,151.08308
"-27.41481,152.974496",-27.4147815,152.9746646
"West End, Vancouver",49.285646,-123.1306209
The 'Berra,44.9800241,11.9792324
8456.0,,
hello@audiocraft.com.au,41.3831268,-81.8228632
8458.0,,
80 Taylors Rd Keilor Downs VIC,-37.7269928,144.8073083
8460.0,,
8461.0,,
8462.0,,
"South Geelong, Geelong",-38.1673819,144.3658474
8464.0,,
"Canterbury, Melbourne",-37.825,145.078
"Logan City, Qld, Australia",-27.7749944,153.0618566
"Verona Sands, Tasmania",-43.2719627,147.1617119
"Eora Nation, NSW, Australia | she/her",-31.2532183,146.921099
north queensland,-20.7722295,144.7851531
8470.0,,
"NSW, Australia.",-31.2532183,146.921099
MT Evelyn VIC Aus,-37.783,145.385
"Sydney, Planet Earth 🇦🇺🇯🇵",-33.8688197,151.2092955
"Hobart, TAS",-42.8821377,147.3271949
"Mosman, Australia",-33.829075,151.24409
"Melbourne, or Perth when not",-37.8136276,144.9630576
8477.0,,
"Belrose, Sydney",-33.73,151.22
"Brisbane, Qld, Australia.",-27.4697707,153.0251235
Melbourne & Albury-Wodonga,-36.0837873,146.9245556
Brooms Head,-29.6430001,153.3074519
Sydney via Jerusalem,-33.8688197,151.2092955
8483.0,,
Naarm // Melbourne,-37.8136276,144.9630576
"#Tinonee, NSW, Oz",-31.933333,152.416667
"Darwin, NT - Australia.",-12.4634403,130.8456418
"🇦🇺 Melbourne, Victoria",-37.8136276,144.9630576
8488.0,,
Goulburn,-34.7479181,149.7277447
"Brisbane, Queensland, Australi",-27.4697707,153.0251235
"Flinders Island, Australia",-39.9836386,148.052689
8492.0,,
West Sydney,-33.8688197,151.2092955
Brisbane QLD Australia,-27.4697707,153.0251235
"Blacktown, Sydney",-33.771,150.9063
"Bendigo, VIC",-36.7570157,144.2793906
Queenscliff,-38.2677746,144.6286897
 Springfield / Brisbane,-27.65,152.9
Sunny Queensland,-26.65,153.066667
8500.0,,
8501.0,,
8502.0,,
8503.0,,
8504.0,,
"Gungahlin, Canberra, Australia",-35.1682263,149.1271385
aldinga,-35.267,138.483
"Brisbane, Aus via Dublin ",-27.4697707,153.0251235
The wonderful land of Oz.,37.0346135,-100.91043
8509.0,,
"St Clair, NSW",-33.7987,150.7824
8511.0,,
"Woody Point, Brisbane",-27.2544,153.1016
8513.0,,
8514.0,,
inner melbourne,-37.802929,144.950407
"NY,NY",40.7127753,-74.0059728
Narrabri,-30.33240619999999,149.7812403
"Mudgee, New South Wales",-32.6144566,149.5733291
"Stanley Place, South Brisbane, Queensland 4101, Australia",-27.4713307,153.0169509
Coffs Harbour NSW Australia,-30.298612,153.1093922
"Melbourne  , Victoria",-37.8136276,144.9630576
"Naarm/Melbourne, Victoria",-37.8136276,144.9630576
"Deakin University, Australia",-37.8474187,145.1149861
Canberra AUS,-35.2809368,149.1300092
Brisbane / Meanjin,-27.4697707,153.0251235
"North Perth, Perth (WA)",-31.928,115.853
"Regional NSW, Australia",-30.5170251,151.6681651
" Newcastle, NSW",-32.9282712,151.7816802
"-37.8351,144.996479",-37.83499,144.996252
Sydney via Sligo ,-33.8688197,151.2092955
Canberra  - AU,-35.2809368,149.1300092
8532.0,,
Dubbo NSW Australia,-32.2315018,148.6329645
"Parkville, Melbourne",-37.788,144.951
8535.0,,
Australia/Nauru ,-0.5406599,166.9308159
"Cremorne, Sydney",-33.82886939999999,151.2255485
Ikon Park,-37.783345,144.9619087
"Fairlight, NSW, Australia",-33.796,151.277
Geelong Australia/Trieste FTT,-38.1499181,144.3617186
8541.0,,
Ibadan,7.3775355,3.9470396
"Tamborine Mountain, Queensland",-27.9230556,153.1716667
8544.0,,
8545.0,,
"North Melbourne, Melbourne",-37.799167,144.946667
"melbs, australia",-37.8136276,144.9630576
Frosty,36.2866501,-95.6342041
The ruins of old Glebe,50.956952,0.1990268
"Skopje, Macedonia",41.9960421,21.431647
London-ish.,51.5237,-0.144783
8552.0,,
Darwin NT Australia,-12.4634403,130.8456418
Barcelona ,36.0880358,-95.9236998
Pine Ridge Road,26.2116045,-81.7434992
8556.0,,
8557.0,,
Weston NSW,-32.815,151.451111
"Perth, AUS / Atlanta, USA",-31.9505269,115.8604572
SWANSEA / MELBOURNE,-37.8136276,144.9630576
"Bunbury, WA, Australia",-33.325636,115.6396494
R.F. Moscow,55.755826,37.6172999
8563.0,,
King of the Mountain,31.077734,-97.6055243
Schweiz,46.818188,8.227511999999999
"Australind, Western Australia",-33.28,115.726
8567.0,,
"Mayo, Ireland",54.0152604,-9.4289369
"Kilkenny, South Australia",-34.8783839,138.552493
Qantas lounge,33.9429291,-118.4084625
"Thames House, London SW1",51.5056324,-0.09234510000000001
Canberra - Jakarta,-35.2809368,149.1300092
Heart- NYC Body-Australia,40.7127753,-74.0059728
Kalgoorlie BOULDER,-30.749,121.466
"Broome, WA",-17.9614336,122.235852
Technomadic 🇦🇺🇪🇺🇺🇸,43.7152738,-79.5715965
8577.0,,
"Melbourne, Aus. ",-37.8136276,144.9630576
"Maryborough, Victoria",-37.0473301,143.7446068
8580.0,,
"Bendigo, Australia",-36.7570157,144.2793906
8582.0,,
8583.0,,
"Port Macquarie, Australia",-31.433333,152.9
With the gods,38.8783536,-104.8697556
Wild Wild West! Australia,-31.7953512,115.8157142
Australis,42.5877758,-72.6011846
Life’s a journey ......,39.0909502,-94.5631027
"Versailles, France",48.801408,2.130122
Chisholm,36.464338,-97.92751709999999
Noojee,-37.883333,146.0
by the beach,36.1418609,-95.95891030000001
8593.0,,
